country,iso3,g.whoregion,row.rank.ret,year.ret,source.ret,all.areas.covered.ret,area.desc.ret,surv.quality.ret,dst.rlt.ret,mdr.ret,mdr.ret.pcnt,mdr.ret.pcnt.lo,mdr.ret.pcnt.hi,dr.r.nh.ret,dr.r.nh.ret.pcnt,dr.r.nh.ret.pcnt.lo,dr.r.nh.ret.pcnt.hi,xpert.ret,xpert.dr.r.ret,xpert.dr.r.ret.pcnt,xpert.dr.r.ret.pcnt.lo,xpert.dr.r.ret.pcnt.hi,r.rlt.ret,rr.ret,rr.ret.pcnt,rr.ret.pcnt.lo,rr.ret.pcnt.hi,dst.rlt.hr.ret,dst.rlt.hr.ret.pcnt,dst.rlt.hr.ret.pcnt.lo,dst.rlt.hr.ret.pcnt.hi,dst.rlt.rr.ret,dst.rlt.rr.ret.pcnt,dst.rlt.rr.ret.pcnt.lo,dst.rlt.rr.ret.pcnt.hi
Marshall Islands,MHL,WPR,6,2013,Surveillance,1,,A,3,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Marshall Islands,MHL,WPR,7,2012,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Marshall Islands,MHL,WPR,8,2011,Surveillance,1,,A,4,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Marshall Islands,MHL,WPR,9,2010,Surveillance,1,,A,3,0,,,,0,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,EUR,1,2020,Surveillance,1,,A,10,0,,,,,,,,,,,,,10,1,,,,0,,,,1,,,
North Macedonia,MKD,EUR,2,2019,Surveillance,1,,A,14,1,,,,,,,,,,,,,14,0,,,,1,,,,1,,,
North Macedonia,MKD,EUR,3,2018,Surveillance,1,,A,9,0,,,,,,,,,,,,,11,0,,,,2,,,,0,,,
North Macedonia,MKD,EUR,4,2017,Surveillance,1,,A,19,1,,,,,,,,,,,,,19,0,,,,2,,,,1,,,
North Macedonia,MKD,EUR,5,2016,Surveillance,1,,A,12,0,,,,0,,,,2,0,,,,,,,,,,,,,,,,
North Macedonia,MKD,EUR,6,2015,Surveillance,1,,A,15,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,
North Macedonia,MKD,EUR,7,2014,Surveillance,1,,A,17,0,,,,0,,,,1,0,,,,,,,,,,,,,,,,
North Macedonia,MKD,EUR,8,2013,Surveillance,1,,A,16,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,
North Macedonia,MKD,EUR,9,2012,Surveillance,1,,A,26,4,,,,0,,,,0,0,,,,,,,,,,,,,,,,
North Macedonia,MKD,EUR,10,2011,Surveillance,1,,A,25,1,,,,3,,,,0,0,,,,,,,,,,,,,,,,
North Macedonia,MKD,EUR,11,2010,Surveillance,1,,A,28,5,,,,0,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,EUR,12,2009,Surveillance,1,,A,28,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,AFR,1,2019,Survey,1,,A,,,,,,,,,,,,,,,177,,7.9,4.5,12.5,,,,,,,,
Malta,MLT,EUR,1,2017,Surveillance,1,,A,0,0,,,,,,,,,,,,,0,0,,,,0,,,,0,,,
Malta,MLT,EUR,2,2016,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,3,2015,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,4,2014,Surveillance,1,,R,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,5,2012,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,6,2011,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,7,2009,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,8,2007,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,9,2006,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,10,2004,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,11,2003,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,EUR,12,2001,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,SEA,1,2020,Surveillance,1,,A,810,48,,,,,,,,,,,,,6076,1066,,,,159,,,,63,,,
Myanmar,MMR,SEA,2,2019,Surveillance,1,,R,204,20,,,,,,,,,,,,,6051,1117,,,,56,,,,23,,,
Myanmar,MMR,SEA,3,2018,Surveillance,1,,A,417,100,,,,,,,,,,,,,6557,1285,,,,157,,,,128,,,
Myanmar,MMR,SEA,4,2013,Survey,1,,A,58,,27.1,15,39.2,,0,0,6.2,,,,,,,,,,,,,,,,,,
Myanmar,MMR,SEA,5,2008,Survey,1,,A,299,,10,6.9,14,,0.7,0.1,2.4,,,,,,,,,,,,,,,,,,
Myanmar,MMR,SEA,6,2003,Survey,1,,A,116,,15.52,9.46,23.41,,0,0,2.55,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,1,2020,Surveillance,1,,A,2,0,,,,,,,,,,,,,2,0,,,,0,,,,0,,,
Montenegro,MNE,EUR,2,2019,Surveillance,1,,A,8,0,,,,,,,,,,,,,8,0,,,,0,,,,0,,,
Montenegro,MNE,EUR,3,2018,Surveillance,1,,A,3,1,,,,,,,,,,,,,3,1,,,,1,,,,1,,,
Montenegro,MNE,EUR,4,2017,Surveillance,1,,A,7,1,,,,,,,,,,,,,9,1,,,,1,,,,1,,,
Montenegro,MNE,EUR,5,2016,Surveillance,1,,A,7,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,6,2015,Surveillance,1,,A,4,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,7,2014,Surveillance,1,,A,5,2,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,8,2013,Surveillance,1,,A,5,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,9,2012,Surveillance,1,,A,5,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,10,2011,Surveillance,1,,A,13,0,,,,1,,,,0,0,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,11,2010,Surveillance,1,,A,12,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,12,2009,Surveillance,1,,A,9,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,13,2008,Surveillance,1,,A,9,0,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,14,2007,pre-2010 TME data collection,1,,A,11,2,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,15,2006,pre-2010 TME data collection,1,,A,15,2,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,EUR,16,2005,Surveillance,1,,A,14,2,,,,2,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,WPR,1,2020,Surveillance,1,,A,151,18,,,,,,,,,,,,,412,53,,,,41,,,,19,,,
Mongolia,MNG,WPR,2,2017,Surveillance,1,,R,207,8,,,,,,,,,,,,,418,46,,,,28,,,,9,,,
Mongolia,MNG,WPR,3,2016,Survey,1,,A,301,,,,,,,,,267,,17.6,13.2,22.7,,,,,,,,,,,,,
Mongolia,MNG,WPR,4,2013,Surveillance,1,,R,388,130,,,,9,,,,143,38,,,,,,,,,,,,,,,,
Mongolia,MNG,WPR,5,2012,Surveillance,1,,R,681,178,,,,8,,,,0,0,,,,,,,,,,,,,,,,
Mongolia,MNG,WPR,6,2010,Surveillance,1,,R,561,169,,,,4,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,WPR,7,2009,Surveillance,1,,R,508,165,,,,3,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,WPR,8,2007,Survey,1,,A,200,,27.5,21.8,34.1,,3.5,1.4,7.1,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,1,2017,Surveillance,1,,A,0,0,,,,,,,,,,,,,0,0,,,,0,,,,0,,,
Northern Mariana Islands,MNP,WPR,2,2016,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,3,2014,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,4,2013,Surveillance,1,,R,5,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,5,2012,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,6,2011,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,7,2010,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,8,2009,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,9,2007,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,WPR,10,2005,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,AFR,1,2019,Surveillance,1,,R,713,218,,,,,,,,,,,,,1961,253,,,,288,,,,284,,,
Mozambique,MOZ,AFR,2,2007,Survey,1,,A,25,,11.2,0,25.2,,8.4,0.1,26,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,AFR,3,1999,Survey,1,,A,122,,3.28,0.9,8.18,,0.82,0.02,4.48,,,,,,,,,,,,,,,,,,
Mauritania,MRT,AFR,1,2020,Surveillance,1,,R,0,0,,,,,,,,,,,,,48,22,,,,0,,,,0,,,
Mauritania,MRT,AFR,2,2019,Surveillance,1,,R,0,0,,,,,,,,,,,,,59,22,,,,0,,,,0,,,
Mauritania,MRT,AFR,3,2018,Surveillance,1,,R,3,3,,,,,,,,,,,,,47,19,,,,3,,,,3,,,
Montserrat,MSR,AMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,1,2020,Surveillance,1,,A,0,0,,,,,,,,,,,,,4,0,,,,0,,,,0,,,
Mauritius,MUS,AFR,2,2019,Surveillance,1,,A,11,0,,,,,,,,,,,,,11,0,,,,0,,,,0,,,
Mauritius,MUS,AFR,3,2017,Surveillance,1,,A,5,0,,,,,,,,,,,,,5,0,,,,0,,,,0,,,
Mauritius,MUS,AFR,4,2016,Surveillance,1,,A,3,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,5,2015,Surveillance,1,,A,3,,,,,,,,,0,0,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,6,2014,Surveillance,1,,A,3,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,7,2013,Surveillance,1,,A,4,0,,,,1,,,,0,0,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,8,2012,Surveillance,1,,A,4,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,9,2011,Surveillance,1,,A,5,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Mauritius,MUS,AFR,10,2010,Surveillance,1,,A,7,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,AFR,1,2019,Survey,1,,A,483,,2.7,1.44,4.55,,,,,,,,,,567,,6.1,4.13,8.05,,13.04,10.17,16.3,,5.79,3.8,8.26
Malawi,MWI,AFR,2,2011,Survey,1,,A,581,,4.82,3.23,6.89,,1.55,0.61,4.29,,,,,,,,,,,,,,,,,,
Malaysia,MYS,WPR,1,2020,Surveillance,1,,R,654,59,,,,,,,,,,,,,754,101,,,,89,,,,98,,,
Malaysia,MYS,WPR,2,2014,Surveillance,1,,A,262,3,,,,5,,,,0,0,,,,,,,,,,,,,,,,
Malaysia,MYS,WPR,1001,1997,Survey,0,Peninsular Malaysia,A,16,,0,0,17.08,,6.25,0.16,30.23,,,,,,,,,,,,,,,,,,
Namibia,NAM,AFR,1,2015,Survey,1,,A,698,,9.2,7.1,11.4,,2.5,1.4,3.7,,,,,,,,,,,,,,,,,,
Namibia,NAM,AFR,2,2008,Survey,1,,A,354,,16.4,12.7,20.7,,5.6,3.5,8.6,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,WPR,1,2018,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,
New Caledonia,NCL,WPR,2,2016,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
New Caledonia,NCL,WPR,3,2014,Surveillance,1,,A,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,WPR,4,2012,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
New Caledonia,NCL,WPR,5,2011,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
New Caledonia,NCL,WPR,6,1996,Survey,1,,A,12,,0,0,22.09,,0,0,22.09,,,,,,,,,,,,,,,,,,
Niger,NER,AFR,1,2020,Surveillance,1,,R,59,56,,,,,,,,,,,,,389,66,,,,56,,,,59,,,
Niger,NER,AFR,2,2019,Surveillance,1,,R,62,33,,,,,,,,,,,,,529,70,,,,33,,,,62,,,
Niger,NER,AFR,3,2018,Surveillance,1,,R,64,40,,,,,,,,,,,,,436,71,,,,40,,,,64,,,
Niger,NER,AFR,4,2017,Surveillance,1,,R,74,54,,,,,,,,,,,,,538,74,,,,54,,,,74,,,
Nigeria,NGA,AFR,1,2020,Surveillance,1,,R,,,,,,,,,,,,,,,3938,,,,,,,,,,,,
Nigeria,NGA,AFR,2,2019,Surveillance,1,,R,,,,,,,,,,,,,,,4758,,,,,,,,,,,,
Nigeria,NGA,AFR,3,2018,Surveillance,1,,R,,,,,,,,,,,,,,,3783,,,,,,,,,,,,
Nigeria,NGA,AFR,4,2010,Survey,1,,A,259,,14.3,10.2,19.3,,10.6,7.1,15.2,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,AMR,1,2020,Surveillance,1,,A,146,1,,,,,,,,,,,,,146,8,,,,1,,,,8,,,
Nicaragua,NIC,AMR,2,2010,Surveillance,1,,R,150,16,,,,2,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,AMR,3,2006,Survey,1,,A,103,,7.77,3.41,14.73,,0.97,0.02,5.29,,,,,,,,,,,,,,,,,,
Niue,NIU,WPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,1,2019,Surveillance,1,,A,13,0,,,,,,,,,,,,,13,0,,,,0,,,,0,,,
Netherlands,NLD,EUR,2,2017,Surveillance,1,,A,16,1,,,,,,,,,,,,,16,1,,,,1,,,,1,,,
Netherlands,NLD,EUR,3,2016,Surveillance,1,,A,10,2,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,4,2015,Surveillance,1,,A,22,3,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,5,2014,Surveillance,1,,A,8,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,6,2013,Surveillance,1,,A,21,7,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,7,2012,Surveillance,1,,A,28,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,8,2011,Surveillance,1,,A,32,4,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,9,2010,Surveillance,1,,A,40,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,10,2009,Surveillance,1,,A,30,3,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,11,2008,Surveillance,1,,A,32,2,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,12,2006,pre-2010 TME data collection,1,,A,76,2,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,13,2005,Surveillance,1,,A,30,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,14,2004,Surveillance,1,,A,17,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,15,2003,Surveillance,1,,A,22,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,16,2002,Surveillance,1,,A,34,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,17,2001,Surveillance,1,,A,14,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,18,2000,Surveillance,1,,A,95,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,19,1999,Surveillance,1,,A,42,0,,,,1,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,EUR,20,1996,Surveillance,1,,A,172,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,1,2020,Surveillance,1,,A,8,0,,,,,,,,,,,,,9,0,,,,2,,,,0,,,
Norway,NOR,EUR,2,2018,Surveillance,1,,A,8,0,,,,,,,,,,,,,11,0,,,,0,,,,0,,,
Norway,NOR,EUR,3,2017,Surveillance,1,,A,7,0,,,,,,,,,,,,,9,0,,,,1,,,,0,,,
Norway,NOR,EUR,4,2015,Surveillance,1,,A,17,0,,,,1,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,5,2014,Surveillance,1,,A,16,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,6,2013,Surveillance,1,,A,17,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,7,2012,Surveillance,1,,A,19,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,8,2011,Surveillance,1,,A,22,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,9,2010,Surveillance,1,,A,35,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,10,2009,Surveillance,1,,A,20,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,11,2008,Surveillance,1,,A,14,2,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,12,2007,pre-2010 TME data collection,1,,A,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,13,2006,pre-2010 TME data collection,1,,A,9,2,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,14,2005,Surveillance,1,,A,8,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,15,2004,Surveillance,1,,A,11,0,,,,1,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,16,2003,Surveillance,1,,A,11,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,17,2002,Surveillance,1,,A,11,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,18,2001,Surveillance,1,,A,32,3,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,19,2000,Surveillance,1,,A,10,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,20,1999,Surveillance,1,,A,40,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,EUR,21,1996,Surveillance,1,,A,6,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,SEA,1,2020,Surveillance,1,,R,468,21,,,,,,,,,,,,,1514,141,,,,45,,,,22,,,
Nepal,NPL,SEA,2,2011,Survey,1,,A,142,,15.4,10.1,22.7,,0,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,SEA,3,2007,Survey,1,,A,162,,11.73,7.21,17.71,,0,0,1.83,,,,,,,,,,,,,,,,,,
Nepal,NPL,SEA,4,2001,Survey,1,,A,171,,20.47,14.69,27.3,,0,0,1.74,,,,,,,,,,,,,,,,,,
Nepal,NPL,SEA,5,1999,Survey,1,,A,117,,11.97,6.7,19.26,,2.56,0.53,7.31,,,,,,,,,,,,,,,,,,
Nauru,NRU,WPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,1,2014,Surveillance,1,,A,5,1,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,2,2012,Surveillance,1,,A,12,2,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,3,2011,Surveillance,1,,A,5,1,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,4,2009,Surveillance,1,,A,8,1,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,5,2008,Surveillance,1,,A,6,0,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,6,2007,Surveillance,1,,A,8,2,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,7,2006,Surveillance,1,,A,16,0,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,8,2005,Surveillance,1,,A,14,3,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,9,2004,Surveillance,1,,A,11,1,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,10,2003,Surveillance,1,,A,18,1,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,11,2002,Surveillance,1,,A,9,0,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,12,2001,Surveillance,1,,A,22,0,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,13,2000,Surveillance,1,,A,17,0,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,14,1999,Surveillance,1,,A,23,0,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,15,1998,Surveillance,1,,A,11,1,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,16,1997,Surveillance,1,,A,14,0,,,,2,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,17,1996,Surveillance,1,,A,15,0,,,,0,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,WPR,18,1995,Surveillance,1,,A,6,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,EMR,1,2020,Surveillance,1,,A,3,0,,,,,,,,,,,,,3,0,,,,0,,,,0,,,
Oman,OMN,EMR,2,2019,Surveillance,1,,A,3,0,,,,,,,,,,,,,3,0,,,,0,,,,0,,,
Oman,OMN,EMR,3,2018,Surveillance,1,,A,1,0,,,,,,,,,,,,,2,0,,,,1,,,,0,,,
Oman,OMN,EMR,4,2017,Surveillance,1,,A,4,0,,,,,,,,,,,,,4,0,,,,0,,,,0,,,
Oman,OMN,EMR,5,2016,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Oman,OMN,EMR,6,2015,Surveillance,1,,R,8,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Oman,OMN,EMR,7,2014,Surveillance,1,,A,7,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Oman,OMN,EMR,8,2013,Surveillance,1,,A,5,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Oman,OMN,EMR,9,2012,Surveillance,1,,A,8,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Oman,OMN,EMR,10,2011,Surveillance,1,,A,3,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Oman,OMN,EMR,11,2010,Surveillance,1,,A,8,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,EMR,12,2009,Surveillance,1,,A,7,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,EMR,13,2007,Surveillance,1,,A,15,2,,,,0,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,EMR,14,2006,Surveillance,1,,A,14,5,,,,0,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,EMR,15,2005,Surveillance,1,,A,11,5,,,,0,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,EMR,16,2004,Surveillance,1,,A,5,5,,,,0,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,EMR,17,2003,Surveillance,1,,A,9,4,,,,0,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,EMR,18,2002,Surveillance,1,,A,5,4,,,,0,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,EMR,19,2001,Surveillance,1,,A,12,7,,,,0,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,EMR,20,2000,Surveillance,1,,A,7,7,,,,0,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,EMR,1,2019,Surveillance,1,,R,2275,1176,,,,,,,,,,,,,11982,874,,,,1332,,,,1371,,,
Pakistan,PAK,EMR,2,2015,Surveillance,1,,R,2131,1694,,,,54,,,,11794,487,,,,,,,,,,,,,,,,
Pakistan,PAK,EMR,3,2013,Survey,1,,A,212,,18.1,13,23.4,,1.7,0.3,3.1,258,,19.8,15.1,22.2,,,,,,,,,,,,,
Panama,PAN,AMR,1,2016,Surveillance,1,,R,57,1,,,,9,,,,7,1,,,,,,,,,,,,,,,,
Peru,PER,AMR,1,2017,Surveillance,1,,R,2584,491,,,,,,,,,,,,,2622,537,,,,1652,,,,533,,,
Peru,PER,AMR,2,2016,Surveillance,1,,A,2270,515,,,,41,,,,0,0,,,,,,,,,,,,,,,,
Peru,PER,AMR,3,2015,Surveillance,1,,A,3075,587,,,,47,,,,0,0,,,,,,,,,,,,,,,,
Peru,PER,AMR,4,2014,Surveillance,1,,A,3163,644,,,,56,,,,0,0,,,,,,,,,,,,,,,,
Peru,PER,AMR,5,2012,Surveillance,1,,A,1902,661,,,,60,,,,0,0,,,,,,,,,,,,,,,,
Peru,PER,AMR,6,2006,Survey,1,,A,360,,23.61,19.32,28.34,,2.78,1.34,5.05,,,,,,,,,,,,,,,,,,
Peru,PER,AMR,7,1999,Survey,1,,A,260,,12.31,8.57,16.93,,2.31,0.85,4.95,,,,,,,,,,,,,,,,,,
Peru,PER,AMR,8,1996,Survey,1,,A,458,,15.72,12.51,19.38,,4.59,2.86,6.92,,,,,,,,,,,,,,,,,,
Philippines,PHL,WPR,1,2020,Surveillance,1,,A,201,159,,,,,,,,,,,,,13132,3445,,,,164,,,,192,,,
Philippines,PHL,WPR,2,2019,Surveillance,1,,R,314,234,,,,,,,,,,,,,17250,4803,,,,240,,,,306,,,
Philippines,PHL,WPR,3,2019,Survey,1,,A,230,,12,8.1,17.5,,,,,,,,,,431,,16.6,13.1,20.8,,21.3,15.4,28.6,,16.7,12.8,21.5
Philippines,PHL,WPR,4,2017,Surveillance,1,,R,4984,350,,,,,,,,,,,,,18364,5081,,,,393,,,,495,,,
Philippines,PHL,WPR,5,2012,Survey,1,,A,194,,21.31,15.51,28.66,,7.8,3.9,14.9,,,,,,,,,,,,,,,,,,
Philippines,PHL,WPR,6,2004,Survey,1,,A,129,,20.93,14.27,28.97,,4.65,1.73,9.85,,,,,,,,,,,,,,,,,,
Palau,PLW,WPR,1,2020,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,
Palau,PLW,WPR,2,2017,Surveillance,1,,A,0,0,,,,,,,,,,,,,0,0,,,,0,,,,0,,,
